58
209.70874,1026.1982,651.0957,476.62762,0.0,0.0,0.0,0.0,-0.0,-0.0,8238.819,-1673.258,224.0,9
249.65326,1004.21545,686.6233,396.8058,0.0,0.0,0.0,0.0,-0.0,-0.0,9806.273,-1270.1117,224.0,9
220.69348,973.2397,649.0985,282.77908,0.0,0.0,0.0,0.0,-0.0,-0.0,5947.336,-2592.389,224.0,9
225.68655,984.2311,648.09985,395.69086,0.0,0.0,0.0,0.0,-0.0,-0.0,8312.466,-3690.4065,224.0,9
257.64218,942.26385,686.75525,400.84402,0.0,0.0,0.0,0.0,-0.0,-0.0,8749.537,-3016.6753,224.0,9
206.7129,913.2865,651.0957,593.5363,0.0,0.0,0.0,0.0,-0.0,-0.0,6519.011,-3504.5232,224.0,10
153.7864,902.2951,655.09015,609.5238,0.0,0.0,0.0,0.0,-0.0,-0.0,7990.327,-4606.147,224.0,10
59.916782,961.249,686.0472,566.5574,0.0,0.0,0.0,0.0,-0.0,-0.0,8247.931,-4541.666,192.0,10
125.82525,890.30444,689.043,577.54877,0.0,0.0,0.0,0.0,-0.0,-0.0,8127.305,-3830.5188,160.0,10
92.87102,921.2803,687.0458,595.5347,0.0,0.0,0.0,0.0,-0.0,-0.0,9647.84,-5257.224,160.0,10
